Order_ID,Order_Date,Year,MonthIndex,Month,Quarter,State,City,Dealer_Name,Sales_Channel,Bike_Model,Bike_Segment,Engine_CC,Color,Customer_Age,Customer_Gender,Payment_Mode,On_Road_Price,Discount,Insurance_Amount,Accessories_Amount,Finance_Amount,Exchange_Bonus,Net_Sales_Amount,Cost_Price,Gross_Profit,Delivery_Days,Customer_Rating
ORD01234,11-10-2025,2025,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,34,Male,Credit Card,107917,1360,5482,9058,101896,4661,116436,88101,28335,8,3.8
ORD01235,07-10-2025,2025,10,October,Q4,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Hornet 2.0,Sports,184,White,48,Male,Finance,143928,4810,7528,5602,138637,481,151767,115507,36260,6,4.3
ORD01236,17-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Shine 125,Commuter,125,Blue,39,Female,Credit Card,84194,3207,6221,8392,77380,3607,91993,64236,27757,8,3.8
ORD01237,27-04-2025,2025,4,April,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Shine 125,Commuter,125,Grey,28,Female,UPI,84479,6716,7557,9342,0,4811,89851,65620,24231,5,4.5
ORD01238,27-03-2025,2025,3,March,Q1,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,CB350,Premium,348,Red,43,Male,Cash,207654,2487,6746,2270,0,3919,210264,172659,37605,4,4.8
ORD01239,14-09-2025,2025,9,September,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,Activa 6G,Scooter,110,Black,29,Male,Credit Card,79884,5945,7068,5913,0,3263,83657,64784,18873,2,3.6
ORD01240,25-03-2025,2025,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,28,Female,Finance,112608,500,3779,8908,110019,2089,122706,87533,35173,4,4.6
ORD01241,13-11-2026,2026,11,November,Q4,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,Activa 6G,Scooter,110,Red,52,Male,Credit Card,81543,2551,7828,8207,76678,2314,92713,62943,29770,6,3.6
ORD01242,15-09-2025,2025,9,September,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,CB350,Premium,348,White,48,Female,UPI,208649,3107,7071,8187,201916,3626,217174,167030,50144,8,4.1
ORD01243,01-02-2026,2026,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,43,Female,Cash,113797,2542,3604,6900,0,3879,117880,92359,25521,7,4.3
ORD01244,07-11-2026,2026,11,November,Q4,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Activa 6G,Scooter,110,Black,54,Female,Finance,82659,1897,4522,6842,77349,3413,88713,61355,27358,3,4.6
ORD01245,14-10-2025,2025,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Unicorn,Premium Commuter,160,Red,44,Male,Finance,110934,3243,7524,3823,107619,72,118966,90282,28684,11,4.5
ORD01246,03-03-2026,2026,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Black,41,Female,Cash,88880,2350,3439,6559,0,1230,95298,73017,22281,8,4
ORD01247,17-11-2025,2025,11,November,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Corporate Sale,Activa 6G,Scooter,110,White,40,Female,Cash,84871,4445,3409,2383,79786,640,85578,64169,21409,1,3.6
ORD01248,08-03-2026,2026,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Shine 125,Commuter,125,White,20,Male,UPI,87963,162,7250,3495,86535,1266,97280,65840,31440,13,4.2
ORD01249,08-02-2026,2026,2,February,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Hornet 2.0,Sports,184,Black,41,Male,Finance,140533,2370,5645,1449,135173,2990,142267,114124,28143,9,3.6
ORD01250,10-06-2026,2026,6,June,Q2,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,SP 125,Commuter,125,Black,27,Male,Finance,87234,656,5365,6266,82824,3754,94455,68041,26414,9,4.7
ORD01251,29-06-2026,2026,6,June,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,CB350,Premium,348,Blue,48,Male,Credit Card,213237,2736,6292,9669,209398,1103,225359,169314,56045,12,4.8
ORD01252,11-01-2026,2026,1,January,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,Shine 125,Commuter,125,Grey,36,Male,UPI,82062,759,6973,8243,79565,1738,94781,65512,29269,13,3.8
ORD01253,01-09-2025,2025,9,September,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Hornet 2.0,Sports,184,Red,30,Male,Finance,143027,6142,3843,2096,132302,4583,138241,110225,28016,10,4.5
ORD01254,15-10-2025,2025,10,October,Q4,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,SP 125,Commuter,125,Red,49,Male,UPI,89143,2957,6473,3117,0,385,95391,68352,27039,11,3.7
ORD01255,27-04-2025,2025,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,CB350,Premium,348,White,36,Male,Credit Card,211662,5160,4931,8308,202055,4447,215294,159304,55990,9,5
ORD01256,25-06-2025,2025,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,CB350,Premium,348,Red,20,Male,Finance,209384,409,4721,9357,205049,3926,219127,177445,41682,6,4.5
ORD01257,19-05-2026,2026,5,May,Q2,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Shine 125,Commuter,125,Blue,49,Male,Credit Card,82819,5548,3570,8473,76622,649,88665,71141,17524,3,4.4
ORD01258,20-07-2025,2025,7,July,Q3,Maharashtra,Pune,Honda Dealer Pune,Online Booking,CB350,Premium,348,Black,55,Male,Finance,207600,4077,5747,2225,0,3057,208438,170304,38134,6,4.1
ORD01259,16-05-2026,2026,5,May,Q2,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Shine 125,Commuter,125,Grey,27,Female,Finance,88975,5062,6902,4751,83197,716,94850,67435,27415,14,4.1
ORD01260,05-02-2025,2025,2,February,Q1,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Activa 6G,Scooter,110,Blue,23,Female,Cash,83875,5374,6012,9338,0,1090,92761,60284,32477,7,4.9
ORD01261,15-07-2026,2026,7,July,Q3,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,CB350,Premium,348,Grey,54,Male,Cash,208711,5550,6758,2405,0,4945,207379,169859,37520,11,4.9
ORD01262,26-07-2025,2025,7,July,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Activa 6G,Scooter,110,Red,39,Female,Cash,78419,3897,7403,5710,73247,1275,86360,61303,25057,11,4.6
ORD01263,23-03-2025,2025,3,March,Q1,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Activa 6G,Scooter,110,Blue,26,Male,Finance,84245,2036,3286,4704,77739,4470,85729,63582,22147,4,3.9
ORD01264,08-05-2025,2025,5,May,Q2,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,CB350,Premium,348,Grey,50,Male,Finance,207410,2471,6224,6936,204378,561,217538,164057,53481,1,4
ORD01265,19-06-2026,2026,6,June,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,CB350,Premium,348,White,52,Male,Credit Card,214805,4837,3565,4766,207448,2520,215779,174388,41391,3,4.5
ORD01266,23-11-2026,2026,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Black,53,Female,Cash,139309,998,7911,3270,136694,1617,147875,117760,30115,6,4.8
ORD01267,10-08-2025,2025,8,August,Q3,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Activa 6G,Scooter,110,Grey,54,Female,Credit Card,81052,6149,6457,8579,70553,4350,85589,61906,23683,7,3.5
ORD01268,18-11-2025,2025,11,November,Q4,Maharashtra,Pune,Honda Dealer Pune,Online Booking,CB350,Premium,348,Black,26,Male,Cash,207128,134,5482,4927,204105,2889,214514,162866,51648,11,4.7
ORD01269,19-07-2026,2026,7,July,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Corporate Sale,SP 125,Commuter,125,Blue,49,Male,Cash,89158,2154,7296,4265,86549,455,98110,74617,23493,1,3.5
ORD01270,16-08-2025,2025,8,August,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,Hornet 2.0,Sports,184,Red,39,Male,Finance,140130,3666,6289,1583,135048,1416,142920,114922,27998,2,3.7
ORD01271,04-02-2026,2026,2,February,Q1,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,SP 125,Commuter,125,Grey,30,Female,Cash,87096,2218,6390,8365,0,3996,95637,67922,27715,9,4.8
ORD01272,06-01-2026,2026,1,January,Q1,Karnataka,Mysore,Honda Dealer Mysore,Corporate Sale,Activa 6G,Scooter,110,Grey,43,Male,Finance,77350,6957,7212,9782,65804,4589,82798,61223,21575,2,3.8
ORD01273,07-12-2026,2026,12,December,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Hornet 2.0,Sports,184,Blue,35,Male,Cash,140685,6545,6330,9746,0,4137,146079,115372,30707,3,4.2
ORD01274,06-02-2026,2026,2,February,Q1,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,SP 125,Commuter,125,Grey,38,Female,Finance,93860,5829,3559,2557,85326,2705,91442,69578,21864,1,4.1
ORD01275,04-11-2025,2025,11,November,Q4,Gujarat,Surat,Honda Dealer Surat,Online Booking,Shine 125,Commuter,125,Grey,35,Female,UPI,87080,1887,7783,7515,80621,4572,95919,68419,27500,12,3.9
ORD01276,02-02-2025,2025,2,February,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Grey,49,Male,Cash,91685,4798,6106,1262,0,146,94109,69244,24865,6,4.7
ORD01277,14-12-2026,2026,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Blue,46,Male,Credit Card,94050,1258,3431,5780,88868,3924,98079,70523,27556,12,4.8
ORD01278,10-11-2025,2025,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,SP 125,Commuter,125,Blue,38,Female,Finance,92271,4274,5430,7780,0,3844,97363,73307,24056,14,4.5
ORD01279,04-01-2026,2026,1,January,Q1,Gujarat,Surat,Honda Dealer Surat,Corporate Sale,Hornet 2.0,Sports,184,Black,47,Male,Finance,142680,6343,7615,5575,0,1839,147688,108358,39330,8,3.6
ORD01280,09-07-2025,2025,7,July,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,SP 125,Commuter,125,Blue,24,Female,Credit Card,87751,6062,7281,4827,78168,3521,90276,76164,14112,9,4.4
ORD01281,08-01-2025,2025,1,January,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Shine 125,Commuter,125,White,35,Male,Finance,89545,5268,7811,4040,82363,1914,94214,72176,22038,3,4.7
ORD01282,17-11-2026,2026,11,November,Q4,Maharashtra,Nagpur,Honda Dealer Nagpur,Showroom Walk-in,SP 125,Commuter,125,White,37,Female,Cash,87055,4349,7439,2063,81987,719,91489,74968,16521,8,4.9
ORD01283,28-11-2025,2025,11,November,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Hornet 2.0,Sports,184,Blue,34,Male,Cash,139004,5121,4878,4833,0,3525,140069,118633,21436,12,4.4
ORD01284,31-03-2026,2026,3,March,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Shine 125,Commuter,125,Black,41,Male,UPI,88944,541,5019,8268,0,3056,98634,70975,27659,10,3.7
ORD01285,31-07-2026,2026,7,July,Q3,Karnataka,Mysore,Honda Dealer Mysore,Online Booking,Hornet 2.0,Sports,184,Grey,32,Female,Finance,143338,1041,3821,7779,138973,3324,150573,107673,42900,12,4.1
ORD01286,29-11-2025,2025,11,November,Q4,Karnataka,Hubli,Honda Dealer Hubli,Corporate Sale,Activa 6G,Scooter,110,Red,35,Female,Cash,82600,6155,7057,4068,76372,73,87497,62107,25390,10,4.8
ORD01287,13-04-2025,2025,4,April,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,CB350,Premium,348,Blue,20,Male,Finance,214808,6048,4323,7399,0,4888,215594,164397,51197,11,3.8
ORD01288,21-05-2025,2025,5,May,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Activa 6G,Scooter,110,Grey,23,Male,UPI,80741,3263,5285,7180,0,2568,87375,63898,23477,7,4.6
ORD01289,14-02-2026,2026,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Activa 6G,Scooter,110,Blue,36,Female,Cash,82994,6271,6776,2332,0,3048,82783,66489,16294,9,3.7
ORD01290,17-10-2025,2025,10,October,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Shine 125,Commuter,125,White,46,Female,Cash,84569,3896,5314,1321,0,933,86375,64900,21475,6,4.2
ORD01291,14-12-2025,2025,12,December,Q4,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,CB350,Premium,348,Grey,35,Male,Finance,214986,1242,5560,8861,0,2067,226098,163511,62587,12,3.8
ORD01292,04-02-2026,2026,2,February,Q1,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,47,Female,Credit Card,113026,966,5735,6187,111109,951,123031,93188,29843,13,3.6
ORD01293,12-12-2026,2026,12,December,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,SP 125,Commuter,125,Blue,37,Female,UPI,92897,2981,3698,9466,88567,1349,101731,68431,33300,1,3.8
ORD01294,19-01-2026,2026,1,January,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Shine 125,Commuter,125,Blue,42,Male,Finance,85384,2175,3867,8384,79239,3970,91490,69041,22449,3,4.3
ORD01295,05-04-2026,2026,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Online Booking,Shine 125,Commuter,125,Red,33,Female,Cash,85042,322,6664,4385,84529,191,95578,69610,25968,4,5
ORD01296,28-11-2025,2025,11,November,Q4,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,Activa 6G,Scooter,110,White,33,Male,Cash,79058,5842,7786,4428,70569,2647,82783,60367,22416,14,4.9
ORD01297,03-09-2025,2025,9,September,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,Shine 125,Commuter,125,Black,20,Female,Cash,85826,1092,5245,1255,81373,3361,87873,64892,22981,12,3.9
ORD01298,19-06-2026,2026,6,June,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Showroom Walk-in,SP 125,Commuter,125,Black,26,Female,Cash,91744,1779,3976,9352,89018,947,102346,75548,26798,1,3.5
ORD01299,01-02-2026,2026,2,February,Q1,Karnataka,Mysore,Honda Dealer Mysore,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,34,Male,Finance,108073,1728,5651,3991,103082,3263,112724,88442,24282,10,4.6
ORD01300,29-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Hornet 2.0,Sports,184,Red,33,Female,Credit Card,142403,2552,4662,7614,138256,1595,150532,118511,32021,4,4.6
ORD01301,25-10-2026,2026,10,October,Q4,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Shine 125,Commuter,125,Red,24,Female,Cash,86546,2866,3927,3394,0,3508,87493,69092,18401,11,4.6
ORD01302,11-03-2026,2026,3,March,Q1,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,SP 125,Commuter,125,Black,52,Female,Credit Card,92177,3042,3702,1400,86489,2646,91591,72277,19314,3,4.4
ORD01303,13-05-2026,2026,5,May,Q2,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,CB350,Premium,348,Black,34,Female,Credit Card,212660,5066,7632,9393,0,4679,219940,163079,56861,13,4.7
ORD01304,22-04-2026,2026,4,April,Q2,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,CB350,Premium,348,White,32,Male,UPI,212732,5000,6301,3311,0,1692,215652,175842,39810,12,4.7
ORD01305,25-09-2026,2026,9,September,Q3,Maharashtra,Pune,Honda Dealer Pune,Online Booking,CB350,Premium,348,Red,35,Male,Finance,212026,5606,7568,7099,206030,390,220697,158192,62505,13,4.1
ORD01306,05-09-2026,2026,9,September,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,CB350,Premium,348,Black,35,Female,Cash,214360,4232,5698,6158,206967,3161,218823,175099,43724,14,3.7
ORD01307,02-10-2026,2026,10,October,Q4,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,Activa 6G,Scooter,110,Grey,30,Female,Credit Card,82606,2424,7277,9270,76080,4102,92627,64247,28380,10,4.3
ORD01308,27-01-2025,2025,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Unicorn,Premium Commuter,160,White,21,Female,Credit Card,110542,4408,5768,3435,0,1649,113688,85967,27721,8,4
ORD01309,26-11-2026,2026,11,November,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Online Booking,CB350,Premium,348,Grey,37,Female,Credit Card,208778,5540,7602,6844,199653,3585,214099,172481,41618,15,4.1
ORD01310,01-09-2026,2026,9,September,Q3,Maharashtra,Nagpur,Honda Dealer Nagpur,Online Booking,CB350,Premium,348,Grey,43,Male,Credit Card,214413,6399,7641,1636,206288,1726,215565,157703,57862,7,3.7
ORD01311,04-12-2025,2025,12,December,Q4,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,Hornet 2.0,Sports,184,White,28,Male,Credit Card,144698,5724,4018,5453,135315,3659,144786,105228,39558,7,4.5
ORD01312,04-12-2025,2025,12,December,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Shine 125,Commuter,125,White,23,Male,Cash,87778,1681,7709,7597,82131,3966,97437,65963,31474,6,4.1
ORD01313,03-08-2026,2026,8,August,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,SP 125,Commuter,125,White,28,Female,UPI,92038,6531,6148,6341,84159,1348,96648,70694,25954,15,5
ORD01314,29-11-2025,2025,11,November,Q4,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Hornet 2.0,Sports,184,Red,26,Female,UPI,137083,350,6967,3893,0,534,147059,117286,29773,10,4.8
ORD01315,03-03-2026,2026,3,March,Q1,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,CB350,Premium,348,Black,47,Female,Cash,211624,6033,6618,7334,0,1756,217787,172861,44926,9,4.7
ORD01316,06-10-2025,2025,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,SP 125,Commuter,125,White,46,Male,Cash,90758,2365,4821,7175,0,4090,96299,67712,28587,12,3.9
ORD01317,11-04-2025,2025,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,Grey,23,Female,UPI,140544,6500,3607,8405,130501,3543,142513,116270,26243,13,4.1
ORD01318,06-09-2025,2025,9,September,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Showroom Walk-in,SP 125,Commuter,125,Red,37,Female,UPI,88676,2433,4520,2078,0,2088,90753,71574,19179,5,4.7
ORD01319,29-04-2026,2026,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,SP 125,Commuter,125,White,50,Female,Cash,87864,1092,7547,4560,81802,4970,93909,73519,20390,1,4.2
ORD01320,16-01-2026,2026,1,January,Q1,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Corporate Sale,CB350,Premium,348,Blue,52,Male,UPI,213858,903,4479,1870,208205,4750,214554,169571,44983,8,4.1
ORD01321,06-09-2025,2025,9,September,Q3,Maharashtra,Mumbai,Honda Dealer Mumbai,Showroom Walk-in,Hornet 2.0,Sports,184,Red,42,Male,Credit Card,138179,6775,4808,1122,127322,4082,133252,109841,23411,14,4.9
ORD01322,12-10-2026,2026,10,October,Q4,Maharashtra,Mumbai,Honda Dealer Mumbai,Corporate Sale,SP 125,Commuter,125,Blue,54,Male,Credit Card,89310,2732,5891,2450,84251,2327,92592,68517,24075,15,5
ORD01323,03-11-2025,2025,11,November,Q4,Karnataka,Hubli,Honda Dealer Hubli,Online Booking,Shine 125,Commuter,125,Blue,50,Male,Cash,84608,1514,7845,5309,79082,4012,92236,66493,25743,14,4.5
ORD01324,02-04-2026,2026,4,April,Q2,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,SP 125,Commuter,125,Blue,33,Male,UPI,94034,97,5561,2991,0,2595,99894,69562,30332,2,4.9
ORD01325,15-09-2025,2025,9,September,Q3,Gujarat,Ahmedabad,Honda Dealer Ahmedabad,Online Booking,Activa 6G,Scooter,110,Black,49,Male,Cash,84609,2325,5643,6851,82269,15,94763,65829,28934,8,4.7
ORD01326,15-10-2026,2026,10,October,Q4,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Showroom Walk-in,Shine 125,Commuter,125,White,26,Female,Credit Card,82475,1608,5617,4219,79166,1701,89002,67194,21808,1,5
ORD01327,25-03-2026,2026,3,March,Q1,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Shine 125,Commuter,125,Blue,48,Male,Finance,82359,1904,6475,5398,0,2351,89977,68981,20996,3,3.5
ORD01328,17-09-2025,2025,9,September,Q3,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,SP 125,Commuter,125,Grey,52,Male,Finance,89077,2834,6202,9998,85991,252,102191,75797,26394,12,3.6
ORD01329,23-07-2025,2025,7,July,Q3,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Activa 6G,Scooter,110,White,49,Female,Cash,82941,5119,7456,6781,74286,3536,88523,65570,22953,11,4.2
ORD01330,12-10-2025,2025,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Unicorn,Premium Commuter,160,Blue,23,Female,Finance,109192,6776,7658,8485,0,2166,116393,85500,30893,4,4.8
ORD01331,25-04-2025,2025,4,April,Q2,Uttar Pradesh,Kanpur,Honda Dealer Kanpur,Corporate Sale,Shine 125,Commuter,125,Grey,42,Male,Finance,87627,884,6996,2695,0,3980,92454,67603,24851,14,4.2
ORD01332,10-04-2026,2026,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Unicorn,Premium Commuter,160,Blue,29,Female,Credit Card,114344,2913,6698,2571,108112,3319,117381,83507,33874,4,4.1
ORD01333,26-09-2026,2026,9,September,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Corporate Sale,Activa 6G,Scooter,110,Black,36,Male,Credit Card,78008,4595,7665,4460,69352,4061,81477,62909,18568,3,4.1
ORD01334,04-03-2025,2025,3,March,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Unicorn,Premium Commuter,160,White,24,Male,UPI,109182,936,6876,7491,0,4162,118451,86752,31699,11,3.7
ORD01335,04-10-2026,2026,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Showroom Walk-in,Hornet 2.0,Sports,184,Grey,53,Male,Finance,138832,302,4004,6155,138028,502,148187,115626,32561,4,4.5
ORD01336,23-01-2026,2026,1,January,Q1,Karnataka,Bangalore,Honda Dealer Bangalore,Online Booking,Activa 6G,Scooter,110,White,46,Male,Cash,78515,4590,7689,9030,68998,4927,85717,62263,23454,10,5
ORD01337,24-05-2026,2026,5,May,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Hornet 2.0,Sports,184,Grey,46,Male,Finance,137190,1902,7282,4361,131008,4280,142651,116113,26538,14,4.8
ORD01338,30-01-2026,2026,1,January,Q1,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,SP 125,Commuter,125,Grey,20,Female,Finance,88207,6680,7450,9896,79267,2260,96613,74338,22275,7,3.8
ORD01339,05-12-2025,2025,12,December,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,SP 125,Commuter,125,White,52,Male,Cash,91636,5864,7814,9954,0,3652,99888,75590,24298,5,4.9
ORD01340,20-10-2025,2025,10,October,Q4,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,Activa 6G,Scooter,110,White,48,Male,Finance,84466,4501,3353,8353,75321,4644,87027,63903,23124,3,4.6
ORD01341,13-06-2025,2025,6,June,Q2,Uttar Pradesh,Lucknow,Honda Dealer Lucknow,Online Booking,Hornet 2.0,Sports,184,Blue,31,Male,Cash,142405,3876,6279,2437,0,3033,144212,114036,30176,14,3.8
ORD01342,25-07-2025,2025,7,July,Q3,Uttar Pradesh,Noida,Honda Dealer Noida,Showroom Walk-in,Unicorn,Premium Commuter,160,Black,23,Female,Finance,107096,4086,5353,1737,0,1561,108539,91159,17380,8,4
ORD01343,12-04-2026,2026,4,April,Q2,Gujarat,Surat,Honda Dealer Surat,Online Booking,CB350,Premium,348,White,48,Female,Cash,211380,1697,5358,8711,204795,4888,218864,162704,56160,2,4.7
ORD01344,13-04-2025,2025,4,April,Q2,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Activa 6G,Scooter,110,Blue,47,Male,UPI,84909,4585,6469,1149,76450,3874,84068,64247,19821,7,4.6
ORD01345,21-12-2025,2025,12,December,Q4,Karnataka,Hubli,Honda Dealer Hubli,Showroom Walk-in,Unicorn,Premium Commuter,160,Grey,33,Male,Finance,112885,4877,5918,7235,103152,4856,116305,88805,27500,13,4.8
ORD01346,27-11-2025,2025,11,November,Q4,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,CB350,Premium,348,Black,24,Male,Cash,211439,2908,6539,8520,205086,3445,220145,175379,44766,15,4
ORD01347,29-04-2025,2025,4,April,Q2,Delhi,New Delhi,Honda Dealer New Delhi,Online Booking,CB350,Premium,348,White,31,Female,Credit Card,210141,3702,6907,8326,203776,2663,219009,173195,45814,10,4.6
ORD01348,07-01-2026,2026,1,January,Q1,Gujarat,Surat,Honda Dealer Surat,Showroom Walk-in,CB350,Premium,348,Grey,37,Female,Cash,209824,6930,4510,2457,0,126,209735,166302,43433,3,3.8
ORD01349,22-01-2026,2026,1,January,Q1,Delhi,New Delhi,Honda Dealer New Delhi,Corporate Sale,Hornet 2.0,Sports,184,White,49,Female,Credit Card,139459,383,3792,5125,136279,2797,145196,113743,31453,9,4
